longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city
-104.412,44.595,COOK,Cook Lake,NF,307.283.1361/605.673.9200,mid may-late aug,,34,4869,NH ND NS RS,WY,13.2,N,Sundance
-107.684,42.362,COTT,Cottonwood,BLM,307.332.8400,,,18,9009,NH VT DW NR,WY,,,
-106.747,42.523,COTT,Cottonwood - Alcova Reservoir,CP,307.235.9311,,,5,5522,NH ND VT NW NS NR L$,WY,2.5,SW,Alcova
-110.817,42.64,COTL,Cottonwood Lake,NF,307.885.3166/307.739.5500,,,17,7530,NH ND 35ft VT DW NS NR L$,WY,8.3,SE,Afton
-109.774,44.942,CRAZ,Crazy Creek,NF,307.527.6921/307.527.6241,mid may-mid sep,,16,6946,NH ND 28ft VT NW NS NR L$,WY,45.4,NW,Cody
-110.431,43.611,CRYS,Crystal Creek,NF,307.739.5400/307.739.5500,,,6,7126,NH ND VT DW NS NR L$,WY,18.9,NE,Jackson
-105.255,41.191,CURT,Curt Gowdy State Park,SP,307.632.7946,early may-late oct,,,7208,45ft RS,WY,22.9,W,Cheyenne
-110.661,43.513,CURC,Curtis Canyon,NF,307.739.5400/307.739.5500,,,12,6660,NH ND 40ft VT DW NS NR L$,WY,5.6,NE,Jackson
-105.679,42.392,CURG,Curtis Gulch,NF,307.358.4690/307.745.2300,,,6,6555,NH ND 22ft VT NW NS NR,WY,29.6,SW,Douglas
-109.418,44.753,DEAD,Dead Indian,NF,307.527.6921/307.527.6241,mid may-mid sep,,10,6020,NH ND 32ft VT NW NS NR L$,WY,23.7,NW,Cody
-107.448,44.69,DEAI,Dead Swede,NF,307.674.2600/307.674.2600,early jun-mid sep,,22,8461,NH ND 45ft VT DW NS RS PA,WY,15.7,SW,Dayton
-106.273,41.458,DEEP,Deep Creek,NF,307.326.5258/307.745.2300,mid jun-mid oct,,12,10154,NH ND 22ft VT DW NS NR L$,WY,27.6,E,Saratoga
-109.62,44.159,DEER,Deer Creek,NF,307.527.6921/307.527.6241,,,6,6467,NH ND 16ft VT NW NS NR N$,WY,37.7,SW,Cody
-107.223,44.244,DRPK,Deer Park,NF,/307.674.2600,mid jun-mid sep,,7,8927,NH ND 35ft VT DW NS NR,WY,18.4,NE,Ten Sleep
-106.872,42.468,DIAB,Diabase - Pathfinder Lake,CP,307.235.9311,,,10,5873,NH ND VT NW NS L$,WY,9.8,SW,Alcova
-109.058,42.836,DICK,Dickinson Creek,NF,307.332.5460/307.527.6241,,,15,9393,NH ND 20ft VT NW NS NR,WY,14.7,SW,Ft. Washakie
-109.56,43.806,DOUB,Double Cabin,NF,307.455.2466/307.527.6241,mid may-mid sep,,14,8084,NH ND 32ft VT DW NS NR,WY,19.1,N,Dubois
-106.989,44.073,DOYL,Doyle,NF,/307.674.2600,mid may-late oct,,19,8179,NH ND 50ft VT NW NS NR L$,WY,23.1,E,Ten Sleep
-107.06,41.864,DUGW,Dugway,BLM,,all year,,5,6430,NH ND VT NW NS NR N$,WY,6.7,NE,Sinclair
-109.89,44.471,EAGL,Eagle Creek,NF,307.527.6921/307.527.6241,mid may-mid sep,RV only,20,6490,NH ND 22ft VT DW NS NR,WY,22.3,W,Wapiti
-106.214,41.874,EAST,East Allen Lake Public Access - WGF,SFW,,all year,Fish/Wildlife sites may have few facilitiies,,6562,NH ND VT NW NS NR N$,WY,1.6,S,Medicine Bow
-107.209,44.596,EASF,East Fork,NF,307.674.2600/307.674.2600,mid jun-mid sep,,12,7638,NH ND 50ft VT DW NS NR L$,WY,12.2,SW,Big Horn
-110.808,43.212,EAST,East Table Creek,NF,307.739.5400/307.739.5500,,,17,5997,NH ND 50ft VT DW NS NR,WY,8.6,SW,Hoback Junction
-110.788,43.214,ELBO,Elbow,NF,307.739.5400/307.739.5500,,,7,5812,NH PT NW NR,WY,,,
-109.629,44.463,ELKF,Elk Fork,NF,307.527.6921/307.527.6241,mid may-mid sep,,13,5991,NH ND 22ft VT DW NS NR L$,WY,9.4,W,Wapiti
-106.792,41.211,ENCA,Encampment City Park,CP,,,,,7286,E DP FT DW NS NR L$,WY,0.2,N,Encampment
-106.798,41.186,ENCA,Encampment River,BLM,,,,8,7200,NH ND VT DW NS NR L$,WY,1.6,S,Encampment
-105.323,42.424,ESTE,Esterbrook,NF,307.358.4690/307.745.2300,,,12,6549,NH ND 22ft VT DW NS NR L$,WY,23.4,S,Douglas
-106.15,41.071,EVAN,Evans Creek,NF,307.745.2300/307.745.2300,,,10,4300,NH ND NS NR,WY,33.5,SW,Laramie
-104.871,41.155,FEWA,F.E. Warren AFB Crow Creek Military,MIL,307.773.3874,,military only - do not use our lat/lon - contact them for directions and info,,6141,RS,WY,,,
-109.97,43.705,FALL,Falls,NF,307.455.2466/307.527.6241,mid jun-mid sep,,54,8383,NH ND 32ft VT NW NS NR,WY,20.7,NW,Dubois
-108.882,42.63,FIDD,Fiddlers Lake,NF,307.332.5460/307.527.6241,,,20,9449,NH ND 24ft VT DW NS NR,WY,16,SW,Lander
-109.446,41.35,FIRE,Firehole Canyon - Flaming Gorge Reservoir,NF,435.784.3445/435.789.1181,mid may-late aug,,38,6125,NH DP 35ft FT DW SH RS,WY,,,
-110.369,44.564,FISH,Fishing Bridge RV - Yellowstone National Park,NP,307.344.7311,mid may-mid sep,fills up - get res - call Xanterra at 307.344.7311,346,7789,WES DP 40ft FT DW SH RS,WY,,,
-107.97,44.804,FIVE,Five Springs Falls,BLM,,,,19,6562,NH ND 25ft VT DW NS NR,WY,20.7,E,Lovell
-110.669,44.102,FLAG,Flagg Ranch - Grand Teton National Park,NP,800.443.2311,mid may-mid sep,Res. Call: 800.443.2311,175,6814,WES DP FT DW SH RS,WY,19.7,NW,Moran
-110.152,42.076,FONT,Fontenelle Creek Rec Area,BLM,307.352.0256,,,55,6526,NH DP VT DW NS NR,WY,27.9,NE,Kemmerer
-110.69,42.831,FORE,Forest Park,NF,307.885.3166/307.739.5500,,,12,6978,NH ND 50ft VT DW NS NR L$,WY,28.2,SE,Alpine
-109.833,44.976,FOXP,Fox Creek,NF,307.527.6921/307.527.6241,mid jun-mid sep,,33,7090,NH ND 50ft VT DW NS NR,WY,49.2,NW,Cody
-106.775,42.519,FREM,Fremont Canyon - Alcova Reservoir,CP,307.235.9311,,,,5508,NH DP VT NW NS NR L$,WY,3.7,SW,Alcova
-109.794,42.94,FREM,Fremont Lake,NF,307.367.4326/307.739.5500,mid may-late aug,,54,7450,NH ND 45ft VT DW NS RS L$,WY,6.2,NE,Pinedale
-106.481,41.225,FREN,French Creek,NF,307.326.5258/307.745.2300,mid jun-mid oct,,11,7799,NH ND 20ft VT DW NS NR L$,WY,18.3,W,Centennial
-105.485,42.257,FRIE,Friend Park,NF,307.358.4690/307.745.2300,,,11,7500,NH ND 22ft VT DW NS NR L$,WY,35.2,S,Dougals
-105.011,42.485,GLEN,Glendo State Park,SP,307.735.4433,early may-late oct,7 campgrounds,300,4685,45ft RS,WY,1.5,SE,Glendo
-110.447,43.36,GRAC,Granite Creek,NF,307.739.5400/307.739.5500,early may-late oct,hot springs,51,6896,NH ND 45ft FT DW NS NR N$,WY,14.5,E,Hoback Junction
-110.563,44.393,GRAY,Grant - Yellowstone National Park,NP,307.344.7311,mid jun-mid sep,fills up - get res - call Xanterra at 307.344.7311,425,7812,NH DP 40ft FT DW SH RS,WY,,,
-107.23,43.45,GRAV,Grave Springs,BLM,307)261.7600,,,12,8455,NH ND VT NW NS NR,WY,18.8,N,Arminto
-106.702,42.567,GRAR,Gray Reef Reservoir,BOR,,,,,5327,NH ND VT NW NS NR,WY,28.6,SW,Casper
-104.693,42.161,GRAY,Grayrocks Reservoir Public Access - WGF,SFW,,all year,Fish/Wildlife sites may have few facilitiies,,4426,NH ND VT NW NS NR N$,WY,15.2,NE,Wheatland
-109.86,43.31,GREE,Green River Lake,NF,307.367.4326/307.739.5500,early jul-late aug,,39,8127,NH ND 45ft VT DW NS RS L$,WY,30.7,N,Pinedale
-110.667,43.616,GROS,Gros Ventre - Grand Teton National Park,NP,800.628.9988,mid may-mid oct,,350,6578,NH DP FT DW NS NR,WY,3.8,SE,Moose
-104.769,42.282,GUER,Guernsey State Park,SP,307.836.2334,all year,7 campgrounds,140,4639,DP 45ft RS,WY,3.9,SW,Hartville
-109.761,42.937,HALF,Half Moon Lake,NF,307.367.4326/307.739.5500,,,16,7861,NH ND 40ft VT NW NS NR L$,WY,7.2,NE,Pinedale
-110.73,42.25,HAMS,Hams Fork,NF,307.877.4415/307.739.5500,,,13,8031,NH ND 45ft VT DW NS NR L$,WY,33.1,N,Kemmerer
-107.045,41.153,HASK,Haskin Creek,NF,307.326.5258/307.745.2300,,,10,8960,NH NR,WY,,,
-110.356,43.824,HATC,Hatchet,NF,307.543.2386/307.739.5500,,,9,6880,NH ND NS NR L$,WY,31.3,NE,Jackson
-104.194,41.708,HAWK,Hawk Springs State Rec Area,SRA,307.836.2334,,,24,4492,E NR,WY,48,SE,Guernsey
-110.598,43.28,HOBA,Hoback,NF,307.739.5400/307.739.5500,,,16,6217,NH ND 45ft VT NW NS NR L$,WY,7.3,SE,Hoback Junction
-110.783,42.399,HOBB,Hobble Creek,NF,307.877.4415/307.739.5500,,,18,7375,NH ND 30ft VT DW NS NR L$,WY,23.6,N,Cokeville
-106.864,41.026,HOGP,Hog Park,NF,307.326.5258/307.745.2300,early jul-late aug,formerly Lakeview,17,8458,NH ND 50ft VT DW NS RS L$,WY,13.2,S,Encampment
-106.273,41.218,HOLM,Holmes,NF,307.745.2300/307.745.2300,,,13,9629,22ft DW NR,WY,36,W,Laramie
-108.741,44.757,HOME,Homesteader Park,CP,,,,25,4367,NH DP FT DW NS L$,WY,0.8,E,Powell
-109.586,44.465,HORS,Horse Creek,NF,307.455.2466/307.527.6241,,,13,5889,32ft VT DW NR,WY,26.4,W,Cody
-108.266,44.962,HORB,Horseshoe Bend - Bighorn Canyon National Rec Area,NP,307.548.2251,,,55,3681,WE DP NR,WY,10.5,NE,Lovell
-109.655,44.884,HUNT,Hunter Peak,NF,307.527.6921/307.527.6241,early jun-mid oct,,10,6555,NH ND 28ft VT DW NS RS,WY,,,
-110.736,44.886,INDI,Indian Creek - Yellowstone National Park,NP,307.344.7381,mid jun-mid sep,,75,7316,NH ND 35ft VT DW NS NR L$,WY,,,
-109.54,44.941,ISLA,Island Lake,NF,307.527.6921/307.527.6241,,,20,9570,NH ND 32ft VT NW NS NR,WY,37.2,NW,Cody
-107.236,44.205,ISLP,Island Park,NF,/307.674.2600,mid jun-mid sep,,10,8556,NH ND 40ft VT DW NS NR,WY,15.9,NE,Ten Sleep
-109.352,44.109,JAC1,Jack Creek,NF,307.527.6921/307.527.6241,mid may-mid oct,,7,7605,NH ND 22ft VT DW NS NR N$,WY,24.1,W,Meeteetse
-107.121,41.284,JAC2,Jack Creek,NF,307.326.5258/307.745.2300,mid jun-mid oct,,16,8389,NH ND 22ft VT DW NS NR L$,WY,20.1,SW,Saratoga
-110.72,43.754,JENN,Jenny Lake - Grand Teton National Park,NP,307.739.3300,mid may-mid sep,Tent only,49,6814,NH ND FT DW NS NR,WY,6.8,N,Moose
-110.534,41.816,KEMM,Kemmerer Tent Park,CP,,,no RVs - walk to restroom,5,6931,NH ND PT DW NS,WY,0.2,NE,Frontier
-104.75,44.356,KEYH,Keyhole State Park,SP,307.756.3596,all year,10 campgrounds,170,4114,45ft RS,WY,11.8,NE,Moorcroft
-106.866,42.198,KORT,Kortes Reservoir Miracle Mile Dispersed,BOR,307.261.5628,,11 primitive camp areas,,5914,NH ND VT NS NR,WY,4.8,SW,Leo
-110.516,43.27,KOZY,Kozy,NF,307.739.5400/307.739.5500,,,8,6430,NH ND VT DW NS NR L$,WY,7.1,NW,Bondurant
-110.744,42.406,LAKA,Lake Alice,NF,307.877.4415/307.739.5500,,3 campgrounds - tent only,9,7800,NH ND NS NR,WY,,,
-108.243,43.295,LACA,Lake Cameahwait - USBR,BOR,307. 332.2688,all year,,,4823,E DP FT DW SH,WY,,,
-109.707,44.922,LAKC,Lake Creek,NF,307.527.6921/307.527.6241,mid jun-mid sep,,6,6952,NH ND 22ft VT NW NS NR L$,WY,,,
-105.901,41.237,LAKE,Lake Hattie Public Access Area - WGF,SFW,,all year,Fish/Wildlife sites may have few facilitiies,,7287,NH ND VT NW NS NR N$,WY,16.9,W,Laramie
-106.101,41.145,LAKO,Lake Owen,NF,307.745.2300/307.745.2300,,,35,8967,NH ND 25ft VT DW NS NR L$,WY,5.2,NE,Foxpark
-107.216,44.177,LAKV,Lake View,NF,/307.674.2600,,,25,8550,NH ND 45ft VT DW NS RS PA,WY,15.3,NE,Ten Sleep
-108.737,42.823,LAND,Lander City Park,CP,307.332.4647,,,20,5400,NH DP FT DW NS N$,WY,0.7,SW,Lander
-104.742,42.258,LARS,Larson Park,CP,307.836.2255,,,,4318,E ND DW SH,WY,0.8,S,Guernesy
-107.314,44.081,LEIG,Leigh Creek,NF,/307.674.2600,mid jun-mid sep,,11,5364,NH ND 45ft VT DW NS NR,WY,7.5,NE,Ten Sleep
-110.627,44.283,LEWI,Lewis Lake - Yellowstone National Park,NP,307.344.7381,mid jul-mid nov,,85,7822,NH ND 40ft VT DW NS NR L$,WY,,,
-104.953,42.049,LEWP,Lewis Park,CP,307.322.2962,,,15,4754,E DP DW SH N$,WY,0.3,S,Wheatland
-106.167,41.321,LIBB,Libby Creek,NF,307.745.2300/307.745.2300,,4 campgrounds,65,9000,NH ND 30ft VT NW NS NR,WY,2,NW,Centennial
-109.714,44.945,LILY,Lily Lake,NF,307.527.6921/307.527.6241,,,8,7733,NR,WY,43.3,NW,Cody
-106.514,41.373,LINC,Lincoln Park,NF,307.326.5258/307.745.2300,mid jun-mid oct,,12,8045,NH ND 40ft VT DW NS NR L$,WY,16.2,E,Saratoga
-110.614,40.934,LITL,Little Lyman Lake,NF,307.789.3194/801.236.3400,,,10,9300,NH ND VT DW NS NR,WY,29.4,SE,Evanston
-108.857,42.608,LITP,Little Popo Agie,NF,,,,4,8799,NH ND 16ft VT NW NS NR N$,WY,16.8,S,Lander
-109.591,44.718,LITS,Little Sunlight,NF,307.527.6921/307.527.6241,,,12,6916,NR,WY,29.4,NW,Cody
-110.689,44.002,LIZA,Lizard Creek - Grand Teton National Park,NP,307.543.2811,mid may-mid sep,,60,6818,NH ND 30ft FT DW NS NR,WY,,,Moran Junction
-106.252,42.687,LODG,Lodge Pole,BLM,307.261.7600,,,6,7929,NH ND VT DW NS NR L$,WY,12.8,S,Casper
-106.954,44.147,LOS1,Lost Cabin,NF,/307.674.2600,mid jun-mid sep,,19,8215,NH ND 55ft VT DW NS NR,WY,18.8,SW,Buffalo
-107.077,41.142,LOS2,Lost Creek,NF,307.326.5258/307.745.2300,mid jun-mid oct,,13,8720,NH ND 40ft VT DW NS NR L$,WY,15.5,W,Encampment
-104.926,42.766,LOST,Lost Springs City Park,CP,,,town with 1 inhabitant - unknown facilities,,5000,NH PT,WY,0.1,W,Lost Springs
-108.842,42.594,LOUI,Louis Lake,NF,307.332.5460/307.527.6241,,,9,8612,NH ND 16ft VT NW NS NR L$,WY,17.4,S,Lander
-108.384,44.842,LOVE,Lovell Camper Park,CP,307.548.6551,all year,,15,3821,NH DP 32ft DW SH L$,WY,0.4,NE,Lovell
-110.846,43.098,LYNC,Lynx Creek,NF,307.885.3166/307.739.5500,,,10,6211,NH ND 35ft VT NW NS NR N$,WY,9.7,SE,Alpine
-110.861,44.645,MADI,Madison - Yellowstone National Park,NP,307.344.7381,mid may-mid oct,,275,6886,NH DP 40ft FT DW NS NR,WY,,,
-110.693,44.978,MAMM,Mammoth - Yellowstone National Park,NP,307.344.7381,,,85,5994,NH ND 40ft FT DW NS NR,WY,,,
-111.101,43.184,MCCO,McCoy Creek,NF,,,,19,5657,NH ND VT DW NS NR,WY,4.5,W,Alpine
-107.541,44.297,MEDI,Medicine Lodge Archaeological Site,SP,307.469.2234,all year,,25,4823,NH VT DW L$,WY,4.7,NE,Hyattville
-107.388,44.401,MEDL,Medicine Lodge Lake,NF,307.548.6541/307.674.2600,mid jun-mid sep,,8,9295,NH ND 55ft VT DW NS NR L$,WY,21.4,SE,Shell
-105.823,41.214,MEEB,Meeboer Lake Access Area - WGF,SFW,,all year,Fish/Wildlife sites may have few facilitiies,,7243,NH ND VT NW NS NR N$,WY,13.8,SW,Laramie
-110.583,41.007,MEEK,Meeks Cabin,NF,307.789.3194/801.236.3400,,,29,8688,NH ND 40ft VT DW NS NR,WY,22.1,SW,Mountain View
-106.952,44.301,MIDF,Middle Fork,NF,/307.674.2600,mid may-mid sep,,9,7484,NH ND VT DW NS RS,WY,12.9,W,Buffalo
-107.142,43.577,MIDP,Middle Fork Powder River,BLM,,,30 miles on gravel road,5,7500,NH VT DW NR,WY,,,
-110.565,42.603,MIDP,Middle Piney Lake,NF,307.276.3375/307.739.5500,,,5,8852,NH ND VT NW NS NR N$,WY,23.4,W,Big Piney
-106.156,41.069,MILL,Miller Lake,NF,307.745.2300/307.745.2300,,,7,9137,NH ND 25ft VT DW NS NR L$,WY,33.8,SW,Laramie
-110.769,42.972,MOOS,Moose Flat,NF,307.885.3166/307.739.5500,,,10,6430,NH ND 40ft VT DW NS NR L$,WY,18.1,SE,Alpine
-110.836,43.07,MURP,Murphy Creek,NF,307.885.3166/307.739.5500,,,10,6230,NH ND 45ft VT DW NS NR L$,WY,11.1,SE,Alpine
-109.941,43.103,NARR,Narrows,NF,307.367.4326/307.739.5500,mid may-late aug,,19,7818,NH ND 40ft VT DW NS RS L$,WY,16.9,N,Pinedale
-106.233,41.358,NASH,Nash Fork,NF,307.745.2300/307.745.2300,,,27,10184,NH ND 30ft VT DW NS NR L$,WY,6.3,NW,Centennial
-109.968,43.082,NEWF,New Fork Lake,NF,307.367.4326/307.739.5500,mid may-late aug,,25,7802,NH ND 35ft VT NW NS RS L$,WY,15.8,N,Pinedale
-109.856,42.606,NEWF,New Fork River,BLM,,,only 2 sites,2,6800,NH ND VT NW NS NR N$,WY,18,S,Pinedale
-109.757,44.452,NEWT,Newton Creek,NF,307.527.6921/307.527.6241,mid may-mid sep,,31,6234,NH ND 22ft VT DW NS NR,WY,15.8,W,Wapiti
-110.695,44.738,NORR,Norris - Yellowstone National Park,NP,307.344.7381,mid may-mid sep,,100,7513,NH ND FT DW NS NR,WY,,,
-106.173,41.362,NORF,North Fork,NF,307.745.2300/307.745.2300,mid jun-late aug,,60,9239,NH ND 30ft VT DW NS RS,WY,4.7,N,Centennial
-107.534,44.781,NORT,North Tongue,NF,307.674.2600/307.674.2600,early jun-mid sep,,12,7861,NH ND VT DW NS RS PA,WY,14.8,SW,Dayton
-106.762,42.534,OAKI,Oakie Beach - Alcova Reservoir,CP,307.235.9311,,no shade,,5551,NH ND VT NW NS NR L$,WY,2.6,SW,Alcova
-106.948,43.59,OUTL,Outlaw Cave,BLM,,,high clearance vehicle,,6060,NH ND VT NW NS NR,WY,,,
-107.5,44.703,OWEN,Owen Creek,NF,307.674.2600/307.674.2600,early jun-mid sep,,8,8501,NH ND VT DW NS RS PA,WY,,,
-110.444,43.938,PACI,Pacific Creek,NF,307.543.2386/307.739.5500,,,8,6965,NH ND NS NR L$,WY,35.4,NE,Jackson
-109.97,44.5,PAHA,Pahaska,NF,307.527.6921/307.527.6241,,,24,6800,NH NR,WY,45,W,Cody
-107.383,44.396,PAIN,Paint Rock Lake,NF,307.548.6541/307.674.2600,,High clearance - 4WD - 2 campgrounds,8,9300,NH ND VT DW NS NR,WY,33.9,W,Buffalo
-110.115,44.918,PEBB,Pebble Creek - Yellowstone National Park,NP,307.344.7381,mid jun-mid sep,,30,6913,NH ND 24ft VT DW NS NR L$,WY,,,
-106.305,41.075,PELT,Pelton Creek,NF,307.745.2300/307.745.2300,,,16,8264,NH ND 30ft VT DW NS NR L$,WY,40.6,SW,Laramie
-106.431,41.126,PICK,Pickaroon,NF,307.745.2300/307.745.2300,,,8,7815,NH ND 16ft VT NW NS NR N$,WY,45.5,W,Laramie
-106.427,41.131,PIKE,Pike Pole,NF,307.745.2300/307.745.2300,,no services,6,7733,NH ND 25ft VT NW NS NR N$,WY,45.2,W,Laramie
-109.996,43.754,PINN,Pinnacles,NF,307.455.2466/307.527.6241,mid jun-mid sep,,21,9150,NH ND 32ft VT DW NS NR,WY,23.8,NW,Dubois
-104.191,42.059,PION,Pioneer Park,CP,307.532.5666,,,,4093,E DP NS L$,WY,0.4,SW,Torrington
-107.859,44.831,PORC,Porcupine,NF,307.548.6541/307.674.2600,mid jun-mid sep,,16,8832,NH ND VT DW NS NR,WY,26,E,Lovell
-106.584,42.242,PRIO,Prior Flat,BLM,,,,15,7690,NH ND VT NW NS NR,WY,30.9,NW,Medicine Bow
-107.469,44.77,PRUN,Prune Creek,NF,307.674.2600/307.674.2600,mid may-mid sep,,21,7694,NH ND VT DW NS RS PA,WY,12.5,SW,Dayton
-107.501,44.546,RANP,Ranger Creek - Paintrock,NF,307.548.6541/307.674.2600,mid jun-mid sep,,17,7703,NH ND 45ft VT DW NS NR,WY,26.7,W,Big Horn
-107.219,44.601,RANT,Ranger Creek - Tongue,NF,307.674.2600/307.674.2600,mid jun-mid sep,,11,7723,NH ND 50ft VT DW NS NR L$,WY,12.5,SW,Big Horn
-110.437,43.612,REDH,Red Hills,NF,307.739.5400/307.739.5500,,,5,7044,NH ND VT DW NS NR,WY,18.7,NE,Jackson
-110.951,43.758,REUN,Reunion Flat,NF,208.483.2434,mid may-mid sep,3 group sites plus 4 reservable family sites,7,6850,NH ND VT DW NS RS NP,WY,8.3,E,Driggs
-104.424,44.427,REUT,Reuter,NF,307.283.1361/605.673.9200,mid may-late aug,,24,5466,NH ND NS RS L$,WY,2.8,NW,Sundance
-109.74,44.462,REXH,Rex Hale,NF,307.527.6921/307.527.6241,early jun-late aug,,30,6148,E ND 40ft VT DW NS RS,WY,14.9,W,Wapiti
-106.257,42.681,RIM,Rim,BLM,307.261.7600,,,6,8293,NH ND VT NW NS NR L$,WY,13.1,S,Casper
-105.392,42.763,RIVE,Riverside City Park - Douglas,CP,307.358.9750,,,,4797,NH DP FT DW SH N$,WY,0.5,NW,Douglas
-106.251,41.216,ROBR,Rob Roy,NF,307.745.2300/307.745.2300,,,65,9465,NH ND 30ft VT DW NS NR L$,WY,34.9,W,Laramie
-106.492,41.326,RYAN,Ryan Park,NF,307.326.5258/307.745.2300,early jun-late sep,,49,8314,NH ND 30ft VT DW NS RS L$,WY,18.5,SE,Saratoga
-110.533,42.617,SACA,Sacajawea,NF,307.276.3375/307.739.5500,,,24,8848,NH ND 40ft VT DW NS NR L$,WY,22,W,Big Piney
-106.865,42.469,SAGE,Sage - Pathfinder Lake,CP,307.235.9311,,,12,5886,NH DP VT NW NS L$,WY,9.5,SW,Alcova
-104.083,44.516,SAND,Sand Creek Public Access - WGF,SFW,,early apr-late oct,Fish/Wildlife sites may have few facilitiies,,3623,NH ND VT NW NS NR N$,WY,2,S,Beulah
-106.787,41.468,SARA,Saratoga Lake Campground,CP,307.326.8335,,,50,6801,E DP NS L$,WY,1.4,NE,Saratoga
-109.551,42.821,SCAB,Scab Creek,BLM,,,,,8248,NH ND VT NW NS NR,WY,16.2,E,Pinedale
-106.893,42.136,SEMI,Seminoe State Park,SP,307.320.3013,all year,3 campgrounds,95,6421,RS,WY,27.4,NE,Sinclair
-110.664,44.092,SHEF,Sheffield,NF,307.543.2386/307.739.5500,,,5,8054,NH ND NS NR L$,WY,42.6,N,Jackson
-107.519,44.552,SHEL,Shell Creek,NF,307.548.6541/307.674.2600,mid may-mid sep,,15,7575,NH ND 55ft VT DW NS RS PA,WY,26.8,E,Greybull
-109.922,43.633,SHER,Sheridan Creek Rec Area,NF,307.455.2466/307.527.6241,,dispersed - unknown facilities,53,7759,NH ND NS NR,WY,16.1,NW,Dubois
-108.109,43.237,SHOS,Shoshoni City Park,CP,,,,,4839,NH ND FT DW,WY,0.1,NE,Shoshoni
-107.44,44.759,SIBL,Sibley Lake,NF,307.674.2600/307.674.2600,early jun-mid sep,,20,8018,E ND VT DW NS RS PA,WY,11.8,SW,Dayton
-110.615,43.841,SIGN,Signal Mountain - Grand Teton National Park,NP,307.739.3300,mid may-mid oct,,86,6818,NH DP 30ft FT DW NS NR,WY,,,Moran Junction
-106.36,41.312,SILV,Silver Lake,NF,307.326.5258/307.745.2300,,,17,10433,NH ND 32ft NS NR L$,WY,11.4,W,Centennial
-108.837,42.737,SINK,Sinks Canyon,NF,307.332.5460/307.527.6241,mid may-mid sep,,14,6886,NH ND 20ft VT DW NS NR,WY,8.5,SW,Lander
-108.813,42.748,SINS,Sinks Canyon State Park,SP,307.332.6333,early may-late oct,,30,6673,NR,WY,7.2,SW,Lander
-107.211,44.191,SITT,Sitting Bull,NF,/307.674.2600,early jun-mid sep,,43,8671,NH ND VT DW NS RS PA,WY,16.1,NE,Ten Sleep
-106.412,41.048,SIXM,Six Mile,NF,307.326.5258/307.745.2300,mid may-mid oct,,9,7894,NH ND 40ft VT DW NS NR L$,WY,22.6,SE,Encampment
-110.046,41.984,SLAT,Slate Creek,BLM,,,,,6414,NH VT NW NR,WY,0.7,E,Fontenelle
-110.31,44.948,SLOU,Slough Creek - Yellowstone National Park,NP,307.344.7381,mid jun-mid oct,,28,6273,NH ND VT DW NS NR L$,WY,,,
-109.841,42.965,SODE,Soda Lake WHMA - East Boat Ramp - WGF,SFW,,early may-mid nov,Fish/Wildlife sites may have few facilitiies,,7547,NH ND VT NW NS NR N$,WY,7,N,Pinedale
-109.855,42.961,SODW,Soda Lake WHMA - West Boat Ramp - WGF,SFW,,early may-mid nov,Fish/Wildlife sites may have few facilitiies,,7564,NH ND VT NW NS NR N$,WY,6.6,N,Pinedale
-106.5,41.345,SOUB,South Brush Creek,NF,307.326.5258/307.745.2300,,,20,8271,NH ND 32ft VT DW NS NR L$,WY,17.6,SE,Saratoga
-106.95,44.278,SOUF,South Fork,NF,/307.674.2600,mid may-mid sep,,15,7707,NH ND 40ft VT DW NS RS,WY,13.3,W,Buffalo
-105.867,42.835,SOUR,South Rec Complex - Glenrock,CP,307.436.9294,,,,5038,NH DP FT DW NR N$,WY,1.8,S,Glenrock
-110.385,40.982,STAT,Stateline,NF,435.784.3445/435.789.1181,,,41,8600,NH ND VT DW NS NR,WY,20,S,Mountain View
-110.834,43.205,STAC,Station Creek,NF,307.739.5400/307.739.5500,mid may-late aug,,15,5800,NH ND 40ft VT DW NS RS L$,WY,9.7,SW,Hoback Junction
-109.716,42.819,STOK,Stokes Crossing,BLM,,,only 2 sites,2,7190,NH ND VT NW NS NR N$,WY,8.2,SE,Pinedale
-106.295,41.355,SUGA,Sugarloaf,NF,307.745.2300/307.745.2300,,,16,10778,NH ND 25ft VT DW NS RS L$,WY,8.9,NW,Centennial
-110.905,42.725,SWIF,Swift Creek,NF,307.885.3166/307.739.5500,,,9,6539,NH ND 30ft VT DW NS NR L$,WY,1.4,E,Afton
-110.061,42.025,TAIL,Tail Race,BLM,,,,,6407,NH ND VT NW NS NR,WY,2.7,N,Fontenelle
-107.308,44.086,TENS,Tensleep Creek,NF,/307.674.2600,mid jun-mid sep,,5,5492,NH ND 35ft VT DW NS NR,WY,8,NE,Ten Sleep
-110.919,43.757,TETO,Teton Canyon,NF,208.354.2312/208.557.5760,mid may-mid sep,,24,6975,NH ND NS RS,WY,9.9,E,Driggs
-107.256,41.603,TETR,Teton Reservoir,BLM,,,,5,7044,NH ND VT NW NS NR,WY,13,S,Rawlins
-109.948,44.496,THRE,Three Mile,NF,307.527.6921/307.527.6241,,,33,6634,NH ND 32ft VT DW NS NR,WY,,,
